id,count,genre,text,answers,noskip
49424,27,other,"If you received a virus warning by email, would you forward it to friends or family?","['Yes', 'No']",0
4001738414,27,other,Do you enjoy going to Favela parties?,"['Yes', 'No']",1
1245390160,27,ethics,How important is dating within your nationality to you?,"['Very important', 'Somewhat important', 'Not important']",1
233716,27,other,"Large-scale seasonal holidays (Christmas, Diwali, Thanksgiving) are:","[""One of life's great pleasures"", 'Crypto-fascist mummery', 'A bit of fun', 'Tolerable']",0
94381,27,other,"You are on a First Date...the chemistry is definitely there!, you feel the Sex would be Great,   You ...","['Push for it because It has got to be NOW', 'Savor the thought, plan the next date', 'Say what you think and see what comes of it', 'We are both ready, Or it is not the same']",0
3412587478,26,lifestyle,Do you practice the same traditions as your family?,"['Yes', 'No']",1
178914,26,other,"On a scale of 1 to 8, with 1 being exclusively straight and 8 exclusively gay, where do you fall?","['1-2', '3-4', '5-6', '7-8']",0
89363,26,other,You just had an awesome first date. How would you like to say goodbye to your date?,"['a hand shake', 'a hug', 'a kiss', 'sex']",0
166353,26,other,Did Jesus ride on dinosaurs?,"['Yes', 'No ', 'Not sure, but probably!', 'NO NO NO NO!']",0
3753195995,26,lifestyle,Do you prefer çay or kahve?,"['çay', 'kahve']",1
2123536225,26,other,Do you believe in the power of the evil eye (nazar)?,"['Yes', 'No']",1
266439,26,other,Do you have a child?,"['Yes', 'No']",0
464798,25,lifestyle,Should the police be at Pride?,"['Yes', 'No', 'No cops at Pride just Cher']",1
152192,25,other,Do you own a television?,"['Yes', 'No']",0
126610,25,other,Do you prefer PCs or Macs?,"['PC', 'Mac', 'Both', 'Neither/other']",0
3814355373,25,lifestyle,Do you think Australia should have a stricter immigration policy?,"['Yes', 'No']",1
15444735,25,other,Do you consider yourself a good cook?,"['Yes', 'No']",1
97770,25,other,"Your partner likes to be asphyxiated (choked) during foreplay or intercourse, how do you react?","[""I'd never do this. "", ""I'd do this/have done this to please him/her."", ""I'd do this/have done this and enjoy it. "", ""I'm usually the one asking for it!""]",0
108571,25,other,Could you be in a relationship with a vegetarian?,"['Yes, that would work out well for me.', 'Maybe, I would be willing to give it a try.', 'No. Never. Nada.']",0
2685540332,25,lifestyle,Do you think London's private members' clubs for men only should be banned?,"[""Yes, they're outdated"", ""No, I don't have no problem with them""]",1
153496,25,other,You're walking around in public and you see a very attractive member of your preferred sex. You walk a little faster to get a better look and you see them light and take an elegant puff of a cigarette. What is your reaction?,"['Intrigue/Interest/Positive feeling', 'Disgust/Disappointment/Negative feeling', 'Indifference']",0
729494200,25,other,Can you cook Turkish food?,"['Yes', 'No', 'No, but I want to learn']",1
2298374857,25,lifestyle,Wearing a hockey jersey on a first date?,"['Yes', 'No', 'Only during the playoffs']",1
107968,24,other,Gay marriage...,"['wrong in the eyes of the Lord', 'is illegal and should continue to be', 'fine by me', 'will save the economy!']",0
1776405830,24,lifestyle,Are you talkative with strangers?,"['Joo', 'Ei']",1
2909015939,24,dating,If your significant other was fasting for a day would you join them?,"['Yes', 'No', 'It depends on what it’s for']",1
306535,24,other,"Solve for x:

2x + 6 = 50","['22', '28', '38', '26']",0
2150053639,24,lifestyle,Do you celebrate Kings Day?,"[""Yes, you know I'm wearing orange"", ""No I don't""]",1
4014444518,23,lifestyle,Weekend break destination:,"['Seaside resort', 'City center']",1
566165110,23,other,Are you gender-fluid?,"[""Yes! I don't have a fixed gender"", 'No, I identify as one gender']",1
2391581670,23,dating,Would you participate to “Uomini e Donne”?,"['Si', 'No']",1
949028803,23,other,Are you concerned with air pollution levels in the UK?,"['Yes', 'No']",1
110880,23,other,do you have siblings?,"['Yes, brother(s).', 'Yes, sister(s).', 'Yes, brother(s) and sister(s).', 'Only child']",0
435808283,23,lifestyle,Do you consider yourself as traditionalist?,"['Yes, very much', 'In some areas', 'No, not at all']",1
1926863103,22,other,Do you care more about technical or social intelligence?,"['Technical Intelligence', 'Social Intelligence']",1
94667,22,other,Do you like cats?,"['Yes', 'No', ""Yes, but I'd rather not live with one."", ""I don't really care.""]",0
138036,22,other,"If your partner wanted to have a threesome, which gender would you be comfortable adding?","['Female', 'Male', 'Either', ""I wouldn't want to have a threesome.""]",0
3220091172,22,dating,What would you prefer to do on a first date?,"['Fika', 'Cocktails', 'Something cultural', 'Something athletic']",1
1532959669,22,dating,Should married daughters help financially support their elderly parents?,"['Yes', 'No']",1
2051490624,22,other,Do you think religion class should stay mandatory in schools?,"['Yes', 'No']",1
637388905,22,other,Do you get winter depression?,"['Yes', 'No']",1
989375527,22,lifestyle,Would you date someone who didn't own a bike?,"['Yes', 'No', ""Yes, but they'd have to get a bike eventually""]",1
96671,22,other,Do you use condoms?,"['Yes, and other birth control.', 'Just condoms.', 'No, just birth control', 'Neither condoms nor birth control.']",0
3343825685,21,other,Do you put in Milo first or Milo after?,"['Milo first', 'Milo after']",1
4101913089,21,lifestyle,What’s the most important part of Diwali to you?,"['Parties', 'Pujas', 'They’re equally important', 'I don’t celebrate Diwali']",1
3201377117,21,other,Would you try eating insects?,"['Sure, why not', 'No, thank you']",1
89470,21,other,How do you feel about polyamory?,"['Polyamory rocks!  I wish more people were poly.', 'I might consider it under certain circumstances.', ""I wouldn't consider it.  Monogamy rules!"", 'WTF is polyamory?']",0
3170811902,21,lifestyle,Do you plan to go to a futbol game this year?,"['Yes', 'No']",1
1850393848,21,other,Do you agree with the ban on firecrackers during Diwali?,"['Yes', 'No']",1
156825,21,other,Do you believe that an atheist is inherently amoral?,"['Yes', 'No', ""I can't decide""]",0
553693939,21,lifestyle,In your career is it important for you to have a leadership role?,"['Yes', 'No']",1
2256089686,21,dating,Do you prefer a partner who prioritizes emotion or reasoning when they react to things?,"['Emotion', 'Reasoning']",1
4005231332,21,other,Do you think people are addicted to their cellphones in Turkey?,"['Yes definitely ', 'No more than other people']",1
2152973760,20,lifestyle,Do you enjoy going to Turkish baths?,"['Yes', 'No']",1
2507850099,20,other,Would you ever go on a TV dating show?,"['Yes', 'No']",1
139702668,20,lifestyle,Do you ever feel pressure to get married?,"['Yes, particularly from my family', 'Yes, particularly from society', 'No']",1
438622,20,other,Do you vape/use e-cigs?,"['Yes, regularly', ""Occasionally, when I can't smoke a cigarette"", ""No, but I'm interested"", 'No, never']",0
2049164190,20,other,When you first meet someone you tend to...,"['Shake hands', 'Half hug']",1
88675,20,other,Do you smoke?,"['Yes', 'No']",0
3777053064,20,other,Tel Aviv or Jerusalem?,"['Tel Aviv', 'Jerusalem']",1
379264017,20,religion,Do you go to church every Sunday?,"['Si', 'No']",1
92725,20,other,"In bed, are you more of a dominant or submissive person?","['Dominant', 'Submissive', 'A little bit of both', ""It doesn't matter to me""]",0
1031521489,20,lifestyle,Are you a fan of the monarchy?,"['Yes', 'No']",1
4171748968,20,lifestyle,Should women be responsible for running the household and raising children?,"['Yes', 'No', 'The responsibility should be split equally']",1
3005500202,20,dating,Is it a deal-breaker if a date cancels the day of?,"['For sure', 'I’ll give them another chance, it happens']",1
2564986802,20,ethics,Would you stand up for a colleague who was being harassed in the workplace?,"['Yes, harassment can’t be tolerated', 'No, it’s not my place', 'It depends on the situation']",1
698909352,20,ethics,Would you date someone who isn’t a feminist?,"['Yes', 'No']",1
3291392626,20,lifestyle,Has Trudeau been tough enough with Trump?,"['Yes', 'On some issues', 'No']",1
175411,20,other,Are you willing to date outside of your ethnicity?,"['I prefer dating outside of my ethnicity.', 'Sure, why not.', ""I don't know."", 'No.']",0
909462322,20,lifestyle,Would you bargain with your vegetable vendor for ₹10?,"['Yes', 'No']",1
152434,20,other,Do you have a car?,"['Yes', 'No']",0
4066880006,19,other,How do you feel about Vegemite?,"['Love it', 'Hate it']",1
2032992444,19,lifestyle,Does Canada need stricter gun control?,"['Yes', 'No']",1
1540279769,19,other,Do you play candy crush?,"['Yes', 'No']",1
133787,19,other,Women who are feminists are,"['Crazy', ""Okay, as long as they're not radical"", ""Great, if they're egalitarian feminists"", 'Awesome! ']",0
3057004422,19,dating,Would you and your future spouse live with your parents/in-laws?,"['Yes', 'No', 'Only if we needed to']",1
3207283757,19,lifestyle,Would you get matching friend tattoos?,"['Yes', 'No']",1
483856079,19,other,Christmas dinner on the 24th or Christmas lunch on the 25th?,"['Dinner on the 24th', 'Lunch on the 25th']",1
3419830941,18,other,Is your family's approval of your relationship important to you?,"['Yes', 'No']",1
145071,18,other,How important is oral sex in a relationship?,"['Very', 'Somewhat', 'Not at all']",0
3391542779,18,ethics,Do you ever give money to beggars on the road?,"['Yes', 'No', 'No, but I give food instead']",1
88564,18,other,Would you ever date someone who claims to be bisexual?,"['NO', 'Only if the bisexual person was a female.', 'Only if the bisexual person believes in monogamy.', 'Yes...it would make no difference to me.']",0
140112,18,other,"When you're sexually involved with your partner, what do you prefer to be?","['I am Dominant.', 'I like to be Submissive.', ""Let's get creative and switch it up! (Both)"", 'What?']",0
174520834,18,dating,What do you think about someone being late for a date?,"['It doesn’t bother me, stuff happens', ""It's unacceptable"", 'I’ll let it slide a couple times', 'I’m the one who’s late']",1
2236517144,18,dating,Karaoke on a first date?,"['Yes', 'No']",1
2060438064,18,other,India’s national sport is…,"['Cricket', 'Kabaddi', 'Hockey']",1
2537488230,18,other,"When you were a kid, did you ever steal money from your parents’ wallets?","['Yes', 'No']",1
99021,18,other,How do you feel about open relationships?,"[""They're the best kind!"", ""I'd be willing to give it a try."", ""I'm ok with the idea, but they're not for me."", 'No way!']",0
3493404254,18,dating,Should women refuse marrying into a family that requires a dowry?,"['Yes', 'Not if they really love the groom', 'No, dowries are part of our culture']",1
273556,18,other,What is your favorite Thanksgiving dinner dish?,"['Turkey', 'Stuffing', 'Potatoes', 'Cranberry sauce']",0
3514962112,18,other,How would you define feminism? ,"['Pitting one gender against another', 'Equality among all genders']",1
95052,18,other,How do you feel about oral sex?,"['Would give and receive', 'Would give but not receive', 'Would receive but not give', ""I don't like oral sex at all""]",0
2890851483,18,other,Bibi?,"[""He's good for Israel"", 'Not a fan']",1
3688314099,17,other,Would you rather have gravy or tomato sauce on chips?,"['Gravy', 'Tomato sauce']",1
1311685270,17,other,Should the voting age be lowered?,"['Yes, I’m all about democracy for the young', 'No, focus on your studies instead, kids']",1
3002955362,17,ethics,Would you participate in a public demonstration to demand LGBTQ+ equality?,"['Yes', 'No']",1
1052773473,17,lifestyle,Do you prefer to work out at a gym that's same-sex or co-ed?,"['Same-sex gym', 'Co-ed gym']",1
2490892248,17,dating,Would you go to a cat cafe for a date?,"['Yes', 'No']",1
2572126584,17,other,Do you support Family Day?,"['Yes', 'No']",1
146645336,17,lifestyle,Do you like going to soccer games?,"['Yes', 'No']",1
1527636651,17,other,Who is your team?,"['Galatasaray (GS)', 'Fenerbahçe (FB)', 'Beşiktaş (BJK)', ""I don't follow sports""]",1
103027,17,other,Do you want kids?,"['Yes', 'No', ""I'm Not Sure""]",0
243328401,17,ethics,Do you and your parents share the same values?,"['Yes, for the most part', 'No, they’re mostly different']",1
2515738962,17,dating,Would you date a firefighter?,"['Yes', 'No']",1
101956,17,other,How important is honesty in a relationship?,"[""Very, without it you can't have one."", 'Lying is ok, if it is necessary.', 'Lying is important because the truth hurts.', ""I try to tell the truth but you can't always.""]",0
108876148,17,ethics,Should fairness cream ads be banned?,"['Yes', 'No', 'I’m indifferent']",1
95775,17,other,Would you consider dating someone who is into an BDSM or any other sort of kink out of the norm activity?,"['Yes', 'No', ""I'm Not Sure""]",0
2810341775,17,other,Should courts be able to stop the media from reporting on a case?,"['Yes', 'No', 'It depends on the case']",1
2994168760,17,other,Where do you prefer to go for Ferragosto?,"['Seaside', 'Mountains', ""I don't go anywhere""]",1
3114763548,16,other,Do you like reindeer meat?,"['Joo!', 'Ei oikeastaan']",1
3500361982,16,other,Do you support the Women’s AFL?,"['Yes', 'No']",1
3864836062,16,other,Should legal action be taken against people who break quarantine imposed for health reasons?,"['Yes, they should be heavily fined', 'Yes, they should be jailed', 'No, legal action is unnecessary']",1
4100332671,16,dating,"When sharing a bed, do you share a duvet?","['Yes, I love to snuggle', ""Never, that's why I have two!""]",1
3274289188,16,dating,Do you expect romantic gestures early into dating?,"['Si', 'No']",1
2016470831,16,dating,Who should kokuhaku first?,"['Man', 'Woman', ""It doesn't matter""]",1
338334,16,other,Do you like kissing?,"['Yes', 'No', 'Unsure']",0
126726,16,other,What are you eating preferences?,"['Vegan - Nothing that even comes from an animal', ""Vegetarian - I'll eat certain animal products."", ""Carnivore - Meat, Meat, Meat.  That's it."", 'Omnivore - Balanced meal.']",0
212231,16,other,"If your date doesn't own a car, is that a possible deal breaker?","['Yes', 'No', ""I don't have a car, either!  Awesome!""]",0
1377482685,16,lifestyle,How do you eat rice?,"['With my hands', 'With a spoon', 'In public I use a spoon & when alone I use hands']",1
113605,16,other,Would you date someone that is overweight?,"['No, absolutely not. ', ""Probably not, but maybe if they're extra awesome."", 'Probably, providing they are working on it.', 'Yes, as long as they are reasonably healthy.']",0
1856752149,16,dating,Do you prefer dating in summer or winter?,"['Summer', 'Winter']",1
1486674139,15,lifestyle,What do you wear when you go swimming?,"['A swimsuit', 'A t-shirt and shorts', 'It depends on where I’m swimming']",1
507911425,15,lifestyle,Who manages your finances?,"['I do', 'One of my family members', 'A professional advisor']",1
512617056,15,religion,Judaism for you?,"['Culture ', 'Religion', 'Both culture & religion', 'Neither culture or religion']",1
547132652,15,other,Do you get the winter blues?,"['Yes', 'No']",1
1890515954,15,other,Is the Australian government doing enough about climate change?,"['Yes', 'No']",1
3707502359,15,dating,The best part of dating during the summer is:,"['Better clothing options', 'Longer, lighter evenings', 'More activities to choose from ']",1
3392805420,15,lifestyle,Do you know what to do if you get bitten by a poisonous snake?,"['Yes, it’s a valuable skill', 'Nope, I guess I’ll just die']",1
49938314,15,ethics,Should gay marriage be legal?,"['Yes', 'No', ""I'm not sure""]",1
158630,15,other,How often do you cook?,"['7+ times a week', '4-6 times a week', '1-3 times a wee', 'Never']",0
2751027548,15,dating,Would you want your partner to do something special for you on Valentine's Day?,"['Yes', 'No', ""I'm ok either way""]",1
3481019174,15,dating,Do you think visiting a banya is a good first date?,"['Da', 'Net']",1
92475,15,other,How important is it for a woman to take her husband's last name?,"[""I wouldn't marry someone who believed otherwise"", ""I would strongly prefer it, but it's not mandatory"", ""It doesn't matter to me, it's her choice"", 'A woman should keep her identity']",0
1244769978,14,other,What is your favorite season?,"['Spring', 'Summer', 'Monsoons', 'Winter']",1
1031993838,14,other,Do you follow YouTubers?,"['Yes', 'No']",1
237724,14,other,Do you enjoy performing oral sex on your partner?,"['Yes, and I love it.', 'Yes, but only once in a while.', 'No, but I would do it if they insist. ', 'No, I hate it.']",0
3657007219,14,other,"If you were stung by a jellyfish, would you let someone pee on you?","['You gotta do what you gotta do', 'Hell no, I’ll suffer']",1
1457835419,14,other,How do you feel about paneer on pizza?,"['Love it', 'Can’t stand it']",1
237723,14,other,Do you enjoy receiving oral sex from your partner?,"['Yes, and I love it.', 'Yes, but only once in a while.', ""No, but I don't mind if they insist. "", 'No, I hate it.']",0
155243,14,other,Where would you have sex?,"['Only in a bed.', 'Anywhere personal e.g.:in the shower, in a car.', 'Anywhere reasonably private.', 'Anywhere at all.']",0
1318654569,14,other,Charif on food?,"['Yes', 'No']",1
114032,14,other,Would you ever consider having anal sex?,"['Yes', 'No', ""I can't decide"", 'Only with a weasel']",0
1102871563,14,religion,Do you care if your partner fasts during Ramadan?,"['Yes', 'No']",1
3599382050,14,lifestyle,Should theaters play the national anthem before movies?,"['Yes', 'No']",1
901457365,14,other,What's your preferred party island in Spain?,"['Ibiza', 'Mallorca', 'Tenerife', 'Not into party islands']",1
153890,14,other,How important is your partner's pleasure during foreplay/intercourse?,"['Imperative', 'Strongly pursued', ""Doesn't matter"", 'Me first']",0
150770,14,other,Do dorky boys/girls make you excited?,"['Hells yes!', 'Heavens no!', 'Sometimes', ' As excited as a monkey in a banana store!']",0
112903,14,other,"Are you into Anime, Video Games or Both?","['Only Anime', 'Only Video Games', 'Both', 'No']",0
4257169798,14,other,Did you ever bunk school as a kid?,"['Many times', 'A couple times', 'No']",1
260213230,14,other,Do you think that Australia’s bushfires are directly linked to climate change inaction?,"['Yes! Science and historical evidence supports this', 'No, research is unclear']",1
863440407,14,lifestyle,If you had to pick one:,"['Dead sea', 'Mediterranean sea', 'Kinneret']",1
863095464,14,dating,Should married daughters get an equal share of their parents’ inheritance?,"['Yes', 'No']",1
3374199241,14,other,How do you feel about cyclists?,"['Happy to share the road', 'I am one', 'They are a curse']",1
146345,14,other,Is a partner's interest in BDSM a turn off or turn on for you?,"['Turn on', 'Turn off', ""I'm not sure."", ""I don't care.""]",0
4191028807,14,lifestyle,Should there be public transportation on Shabbat?,"['Yes', 'No']",1
3971238641,14,dating,Would you send good morning or good night everyday to your partner on Whatsapp?,"['Yes', 'No']",1
121178,14,other,x * 0.5 = y ; y / 0.5 = z,"['x = z', 'x < z', 'x > z', 'I like cats!']",0
3772474499,13,other,Would you host an immigrant in your home?,"['Yes', 'No']",1
2714083561,13,lifestyle,What format of cricket do you enjoy watching?,"['Tests', 'T20s', 'ODIs', 'I don’t watch cricket']",1
3241434533,13,other,Would you go to KFC on Christmas Eve?,"['Yes', 'No ']",1
37694,13,lifestyle,Is is important that your match be somewhat internet savvy?,"['Yes', 'No']",0
93269,13,other,Do you prefer your partner to shave his/her pubical hair?,"['Yes', 'No, I like it natural', 'Some of it', ""It doesn't matter""]",0
146549,13,other,What kind of underwear do you mostly wear?,"['Boyshorts/Boxers', 'Bikinis/Briefs', 'Thongs/G-Strings', ""I don't wear underwear""]",0
110527,13,other,Which turns you on more?,"['Roleplaying', 'Rough Sex', 'Orgies', 'Playing with yourself in a corner']",0
369607903,13,other,Apfelstrudel or Topfenstrudel?,"['Apfelstrudel', 'Topfenstrudel']",1
2823505627,13,lifestyle,Do you celebrate Holi?,"['Yes, I go all out', 'Yes, but I keep it dry', 'No']",1
4248046122,13,dating,How important are horoscopes to you when it comes to marriage?,"['Very important', 'Somewhat important', 'Not important at all', 'I’d only have them matched for my parents']",1
2807935636,12,dating,Does social media influence your perception of love and relationships?,"['Yes', 'No']",1
175197,12,other,"1,1,2,3,5,8,13...","['25', '21', '19', '17']",0
3347283964,12,dating,When you're in a relationship do you prefer to wear matching outfits with your partner?,"['Yes', 'No']",1
111096,12,other,If you meet someone from OkCupid would it be ok to have sex with them on the first date?,"['Yes', 'No', 'If the mood is right', 'I have no idea']",0
99412,12,other,Does high intelligence in a potential partner turn you on?,"['Yes', 'No', 'No, I find that too intimidating.', 'Yes, Yes, YES! ']",0
4023327709,12,dating,Would you go to DisneySea for a first date?,"['Yes', 'No']",1
4152314834,12,other,Do you like Papa Francesco?,"['Yes', 'No']",1
111940,12,other,Is music important for you?,"['Yes', 'No', 'Only with a weasel']",0
341827545,12,other,Kebap or Manti?,"['Kebap ', 'Manti ']",1
3050458405,12,lifestyle,"How do you spend your Bayrams, getting away from everything or visiting family?","['At home with family', 'On vacation with friends']",1
111186,12,other,"If you tried to initiate a sexual encounter with your partner at bedtime and were gently and politely rejected, how would you feel?","['Slightly disappointed, but no ego harm done', 'Hurt. Bottling it up and crying myself to sleep', ""Hurt and angry. They're obviously cheating on me"", 'Relentless. I will try all night until I succeed']",0
4288573777,12,other,Ranbir or Ranveer?,"['Ranveer Singh', 'Ranbir Kapoor', ""I don't like either""]",1
91858,12,other,A wizard turns you into a whale. Is this awesome? ,"['Y', 'N']",0
2415169726,12,other,Are you concerned that the severity of bushfires in Australia will continue to increase over the years?,"['Yes', 'No']",1
448339,12,other,Do you shop on Black Friday?,"['Of Course!', 'No way!']",0
2501117364,12,other,Have you ever been to Manifestazione?,"['Yes', 'No']",1
2673259548,12,religion,Do you think religion should play a part in government policy-making?,"['Yes, it informs societal norms', 'No, religion has no role in policy-making']",1
2706788351,12,other,What medication belief do you have more faith in?,"['Ayurveda', 'Allopathy', 'Homeopathy', 'I’m not sure']",1
2452379931,12,other,Do you think pools have the right to ban a 'burkini'?,"['Yes', 'No']",1
92853,12,other,Your partner suggest that you be the center of a gangbang. Would you?,"['Yes', 'Probably', 'Probably not', 'No']",0
3817255844,11,other,Do you support the right to peaceful protest in Australia?,"['Yes', 'No']",1
3819276472,11,dating,Would you relocate out of Israel for your partner's career?,"['Yes', 'No']",1
175765,11,other,How many times per week (7 days) would you like to have sex with your partner?,"['1', '2-5', '5-10', '10 or more (let the good times roll)']",0
1734017145,11,other,Would you be interested in joining politics?,"['Yes', 'No']",1
1083484617,11,other,Do you follow international news sources?,"['Yes, it is the only way to learn what is really go', 'No, I only follow local media ', ""I don't read or watch news ""]",1
2456140962,11,lifestyle,Should marriage only be through the Rabanut?,"['Yes', 'No']",1
347994,11,other,Do you want kids?,"['Yes', 'No', 'Uncertain']",0
4150047190,11,lifestyle,Are you on Eksi Sozluk?,"['Yes', 'No']",1
4277931173,11,dating,"If you’re dating someone, would you tell your parents about them?","['Yes', 'No', 'Not unless we’re ready to get married']",1
1913956969,11,sex,Would you date someone who is the same sexual position as you?,"['Yes', 'Only if we can take turns', 'No']",1
158029,11,other,Do you believe there is one 'right' religion?,"['Yes', 'No', ""I can't decide"", ""I'm an athiest. ""]",0
95418,11,other,Have you ever participated in a threesome or group sex scenario?,"['Threesome only', 'Foursome and moresome...the more the merrier', 'No, but would like to one day', 'No...never...no desire either.']",0
2168729585,11,dating,"Do you like names like ""Mami"", ""Neshama"" and ""Kapara"" when you're dating?","[""Yes it's sweet"", 'Not preferably']",1
2687775345,11,ethics,Do you get a formal bill for a purchase when you pay with cash?,"['Yes, I always insist on a bill', 'No. No bill, no taxes.']",1
154896,11,other,You're on a first date and your date mentions that he/she is currently seeing a psychotherapist.  Your reaction to this news is closest to:,"[""That's great; therapy can be really valuable"", ""What a relief, I'm in therapy too"", ""Oh, not again. What's this one's flavor of crazy?"", 'No opinion one way or another']",0
110995,11,other,How important is it that your partner is shaved/groomed downstairs?,"['SHAVE IT ALL OFF!!!!!!', 'As long as it is neat I am happy.', 'Natural is better!', ""I don't know/ I don't care""]",0
110925,10,other,Do you treat wait staff politely? ,"['Yes', 'No']",0
1570580679,10,dating,How would you feel about riding on a motorbike with a date?,"['Turned on', 'Scared', 'A little of both']",1
1607905572,10,other,Where would you prefer to self-isolate?,"['Buckingham Palace', 'Windsor Castle', ' Your own home']",1
1175974402,10,lifestyle,How many days should a wedding celebration span?,"['One week', 'Two-three days', 'One day only']",1
154588,10,other,Do You Find Tattoos And Piercings Attractive?,"['Yes', 'No']",0
978249322,10,other,Do you think true peace between India and Pakistan is possible?,"['Yes', 'No']",1
277165020,10,other,How do you feel about buying gold jewelry?,"['It’s a good financial asset', 'There are better ways to invest in gold', 'Gold is a bad investment']",1
1525464000,10,dating,Would it be difficult to date someone with a strict family?,"['Yes', 'No']",1
1544798079,10,other,Do you think commercial surrogacy should be made legal?,"['Yes', 'No']",1
128690,10,other,"Do you regret your first sexual experience?
 ","['Yes', 'No', ""Not sure/Don't wanna talk about it""]",0
1511873783,10,lifestyle,Has the economic depression made you more involved in politics?,"['Yes', 'No']",1
114803,10,other,"How dolled up do you like your date to be (ie Girl - make up, hair/Guy - sweater, sports jacket) when you go out on a date?","['Very, lots of make up or all spiffy.', 'I prefer the natural look just a few touch ups.', ""Don't care either way.""]",0
852699596,10,ethics,Do you see racism as a problem in Australia?,"['Yes', 'No']",1
112049,10,other,Would you rather be too warm or too cold?,"['Too warm', 'Too cold']",0
145047,10,other,What do you love most about BDSM (other than the control)?,"['Latex and skintight clothes', 'Restraints! Gags and cuffs', 'The spankings and physical punishment', ""I'm not in to BDSM""]",0
3620957502,9,sex,Does size matter?,"['Yes', 'No']",1
2107426044,9,other,Would you relocate if your boss asked you to?,"['Yes', 'No', 'It would have to be a very desirable location']",1
3867056223,9,lifestyle,Alia or Katrina?,"['Alia Bhatt', 'Katrina Kaif', ""I don't like either""]",1
101043,9,other,How important is eating healthy ,"['Very Important', 'I try hard to eat healthy', ""I try but sometimes I don't always eat healthy"", ""I care less about my health I'll eat whatever""]",0
4281012168,9,lifestyle,Which Netflix show is better?,"['The Gift', 'The Protector', ""I didn't watch either of them""]",1
3693238578,9,other,What do you think the government should be prioritising?,"['Alternative energies and renewables ', 'Mining/coal industries ', 'Australia’s GDP ']",1
150377,9,other,Does a road trip to the mountains and camping with a roaring campfire outside close to a lake where fishing and hiking are daily activities sound appealing to you?,"['Yes', 'No', 'Depends on who goes with me', 'My bags are packed']",0
3876741137,9,other,Do you keep up on what's happening in American politics?,"['Yes', 'No']",1
616425158,9,lifestyle,Which of these two Shahrukh Khan characters is more your type?,"['Raj from DDLJ', 'Rahul from KKHH', 'I don’t like either']",1
4190931120,9,lifestyle,What is your comfort food?,"['Maggi', 'Rajma Chawal or Dahi Chawal ', 'Anything my mom makes']",1
102649,9,other,what do you eat ?,"['I am fruitarian', 'I am meat/fish eater', 'I am a vegitarian', 'I am vegan']",0
303632703,9,religion,Is it important for you to have Shabbat dinner on Friday nights?,"['Yes', 'No']",1
117918,9,other,Do you feel comfortable being naked.,"['Absolutely', 'Sometimes', 'Not at all', 'Indifferent']",0
2678627590,9,lifestyle,Do you drink with your coworkers?,"['Yes', 'No', ""I don't drink""]",1
886854540,8,other,Is it ever okay to make out in the private room of a manga kissa?,"['Yes', 'No']",1
3602217522,8,ethics,Most trusted woman in Turkey?,"['Müge Anlı', 'Seda Sayan', 'Neither of them']",1
92096,8,other,Does size really matter?,"['Yes, the bigger the better.', 'Yes, the smaller the better.', 'No, shape matters more.', ""No, it's all about how you use it.""]",0
1999642830,8,other,Are you a Royalist?,"['Yes', 'No']",1
107570,8,other,Would you disqualify somebody from candidacy for dating if they had poor grammar and/or spelling skills?,"['Yes', 'No', 'It depends on how bad it is.']",0
107785,8,other,Do you like cuddling?,"['Yes, any time.', 'Yes, after sex.', 'Yes, sometimes.', 'Not so much.']",0
1118389690,8,other,Should grocery stores be open on Sundays?,"['Yes', 'No']",1
1700707685,8,other,Which do you follow soccer or basketball?,"['Soccer', 'Basketball', 'Both', 'Neither']",1
1972042536,8,ethics,Would you eat whale meat?,"['Yes', 'No']",1
114683,8,other,Would you be okay with never marrying your significant other?,"['Yes', 'No']",0
4185504290,8,lifestyle,Are you in favor of the legalization of recreational cannabis?,"['Yes', 'No']",1
4108133376,8,lifestyle,Do you watch morning gossip shows?,"['Yes', 'No']",1
4117308631,8,lifestyle,Rajnikant or Chiranjeevi?,"['Rajnikant', 'Chiranjeevi', 'I don’t like either']",1
144790,8,other,How important is travel to you?,"['Extremely, I travel multiple times a year.', 'Kind of, I have gone to a few places.', ""Not very, I don't really travel at all."", 'I am a home body and hate traveling.']",0
215053,8,other,How important is sexual compatibility to you?,"['Very important.', 'Somewhat important', 'A little important', 'Irrelevant']",0
99595,8,other,Do you enjoy giving and receiving oral sex?,"['I only enjoy giving.', 'I only enjoy receiving.', 'I enjoy both.', ""I'm not sure, but I'll try anything.""]",0
93624,8,other,Which of the following would you consider yourself?,"['Neat Freak', 'Clean, but can deal with a little mess', 'Average', 'Messy']",0
410250173,8,religion,Do you drink alcohol during Ramadan?,"['Yes', 'No']",1
3833517572,8,lifestyle,Is cooking an essential life skill everyone should learn?,"['Yes', 'No']",1
128414,8,other,Do you think no makeup looks good on girls.,"['Yes', 'No', ""I can't decide""]",0
121849,7,other,How many of these questions have a terrible answer set where none of the responses really apply to you?,"['75-100%', '50-74%', '25-49%', '0-24%']",0
2300581225,7,lifestyle,Do you have an electric bike or scooter?,"['Yes!', 'No, I take public transit', 'No, I have a car']",1
113013,7,other,What's the farthest from home you've traveled?,"['Ends of the earth', ""To a place where I couldn't speak the language"", 'To the place my ancestors came from', ""I've stayed close to home""]",0
1336514943,7,other,Would you spend more than ¥11000 on one piece of fruit?,"['Yes, if I had the money', 'No']",1
